source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,"@StreetR77:  @JohnLegere @TMobile didn't know he was CEO of tmobile I have T-Mobile it's pathetic dropped calls no service.",11-16-2015 01:10:58,893,2258,false,666060858691346434
Twitter for Android,.@T-Mobile has so many service complaints - a total joke!,04-12-2015 19:51:58,67,95,false,587342416165916672
Twitter for Android,"@BestBergerEver: Mr. @realDonaldTrump I agree: T-Mobile stinks. Just buy the company &amp; turn it into Trump-Mobile! #Trump4Prez,04-12-2015 13:45:51,17,61,false,587250276475785216
Twitter for Android,"@Jcpcond: @realDonaldTrump @TMobile @JohnLegere T-Mobile sucks!",04-12-2015 03:08:08,14,35,false,587089789280718850
Twitter for Android,"@Lex_Shep: @realDonaldTrump @TMobile @JohnLegere. Why are you even using T mobile? I don't use T-Mobile bad service!,04-12-2015 01:58:42,10,35,false,587072319492857856
Twitter for Android,"@JohnLegere: .@naughtoriousBIG @realDonaldTrump u am sure Dinald is proud to have your support"  Are you drunk John? Also T-Mobile sucks!,04-12-2015 01:43:44,30,47,false,587068550323560449
Twitter for Android,.@JohnLegere  T-Mobile service is terrible! Why can't you do something to improve it for your customers. I don't want it in my buildings.,04-12-2015 00:03:22,355,457,false,587043292405202945
