source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,Frumpy and very dumb Gail Collins an editorial writer at The New York Times is so lucky to even have a job. Check her out - incompetent!,3/15/2014 21:31,47,83,FALSE,4.44949E+17
Twitter Web Client,Such a nice article in the New York Times about a wonderful developer Arthur Zeckendorf  http://t.co/RyuH1k1gpB,11/22/2013 19:07,18,23,FALSE,4.03963E+17
Twitter for Android,@Heaveenly: @realDonaldTrump how does it feel to have 2.1 million followers  Great-like owning The New York Times without the lo$$es! .,5/8/2013 1:48,53,59,FALSE,3.31949E+17
Twitter for Android,@NNNmrk: @realDonaldTrump You need to write another Time to Get Tough Book. It'll be another new york times best seller. GOOD IDEA!,4/30/2013 0:29,15,12,FALSE,3.2903E+17
Twitter for Android,Major article in New York Times today discusses the cost of environmental damage in China and how it is RAPIDLY GROWNG! Rest of World pays.,3/30/2013 21:47,96,31,FALSE,3.18117E+17
Twitter Web Client,I endorsed a book on ObamaCare &amp; it just went to #2 on the New York Times bestseller list!,2/12/2013 16:55,57,63,FALSE,3.01374E+17
Twitter Web Client,Via @BreitbartNews: “EXCLUSIVE - TRUMP COUNSEL 'CANNOT CONFIRM OR DENY' INTEREST IN BUYING NEW YORK TIMES” http://t.co/bvU10PdT,1/24/2013 18:27,51,12,FALSE,2.94512E+17
Twitter Web Client,The New York Times should never have moved out of their magnificent original home...,1/23/2013 15:57,25,11,FALSE,2.94112E+17
Twitter Web Client,When the New York Times sold their beautiful long-time building for peanuts &amp; the buyer flipped it for a massive profit—they lost me!,1/23/2013 15:55,39,17,FALSE,2.94111E+17
Twitter Web Client,My twitter account is now reaching more people than the New York Times--not bad. And we're only going to get better!,4/4/2012 16:14,169,47,FALSE,1.87574E+17
TwitLonger Beta,New York Times Apologizes to Donald TrumpA recent story in the New York Times incorrectly stated that Donald (cont) http://t.co/eicaM0Mr,2/28/2012 15:25,27,8,FALSE,1.74516E+17
TwitLonger Beta,"The New York Times/Bill Carter/Sept.26 2011: ""On MSNBC meanwhile Lawrence O'Donnell has lost 100000 viewers (cont) http://t.co/2Ue2ueQ0",2/3/2012 16:21,22,5,FALSE,1.6547E+17
TwitLonger Beta,Formerly of the New York Times @frankrichny was a poor theatre critic who was forced out. Sadly he is an even (cont) http://t.co/n9hCp1Q3,2/1/2012 14:09,19,37,FALSE,1.64712E+17
Twitter Web Client,Read a great interview with Donald Trump that appeared in The New York Times Magazine: http://tinyurl.com/qsx4o6,5/20/2009 22:29,4,3,FALSE,1864367186
